,location_ref,location_code,location_name,admin1_is_unspecified,admin2_is_unspecified,admin1_ref,admin1_code,admin1_name,admin2_ref,admin2_code,admin2_name,resource_hdx_id,gender,age_range,min_age,max_age,disabled_marker,sector_code,population_group,population_status,population,reference_period_start,reference_period_end,sector_name
362,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,FSC,IDP,TGT,29,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
363,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,FSC,all,INN,27275,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
364,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,FSC,all,TGT,27275,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
365,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,HEA,all,INN,45459,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
366,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,HEA,all,TGT,43186,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
367,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,Intersectoral,IDP,INN,59,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
368,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,Intersectoral,IDP,TGT,41,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
369,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,Intersectoral,all,INN,45459,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
370,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,Intersectoral,all,TGT,43186,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
371,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,NUT,all,INN,17914,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
372,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,NUT,all,TGT,13354,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
373,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO,IDP,INN,59,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
374,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO,IDP,TGT,41,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
375,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO,all,INN,45459,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
376,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO,all,TGT,8281,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
377,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-CPN,IDP,INN,6,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
378,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-CPN,IDP,TGT,4,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
379,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-CPN,all,INN,10538,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
380,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-CPN,all,TGT,5269,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
381,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-GBV,IDP,INN,29,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
382,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-GBV,IDP,TGT,4,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
383,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-GBV,all,INN,45459,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
384,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-GBV,all,TGT,5455,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
385,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-HLP,IDP,INN,12,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
386,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-HLP,all,INN,17697,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
387,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-HLP,all,TGT,689,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
388,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-MIN,IDP,INN,59,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
389,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-MIN,IDP,TGT,18,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
390,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-MIN,all,INN,4500,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
391,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,PRO-MIN,all,TGT,2642,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
392,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,SHL,IDP,INN,27,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
393,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,SHL,IDP,TGT,27,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
394,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,SHL,all,INN,7500,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
395,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,SHL,all,TGT,5596,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
396,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,WSH,all,INN,1136,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
397,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,f,18-64,18.0,64.0,all,WSH,all,TGT,739,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
398,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,EDU,all,INN,28206,2024-01-01 00:00:00,2024-12-31 23:59:59,Education
399,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,EDU,all,TGT,4742,2024-01-01 00:00:00,2024-12-31 23:59:59,Education
400,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,FSC,IDP,INN,28,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
401,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,FSC,IDP,TGT,28,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
402,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,FSC,all,INN,25776,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
403,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,FSC,all,TGT,25776,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
404,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,HEA,all,INN,42960,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
405,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,HEA,all,TGT,40811,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
406,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,Intersectoral,IDP,INN,57,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
407,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,Intersectoral,IDP,TGT,40,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
408,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,Intersectoral,all,INN,42960,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
409,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,Intersectoral,all,TGT,40811,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
410,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,NUT,all,INN,16931,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
411,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,NUT,all,TGT,12621,2024-01-01 00:00:00,2024-12-31 23:59:59,Nutrition
412,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO,IDP,INN,57,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
413,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO,IDP,TGT,40,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
414,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO,all,INN,36805,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
415,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO,all,TGT,13314,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
416,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-CPN,IDP,INN,46,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
417,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-CPN,IDP,TGT,30,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
418,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-CPN,all,INN,25410,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
419,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-CPN,all,TGT,12705,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
420,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-GBV,IDP,INN,3,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
421,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-GBV,all,INN,4296,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
422,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-GBV,all,TGT,129,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
423,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-HLP,IDP,INN,12,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
424,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-HLP,all,INN,17812,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
425,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-HLP,all,TGT,694,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
426,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-MIN,IDP,INN,57,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
427,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-MIN,IDP,TGT,17,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
428,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-MIN,all,INN,4500,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
429,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,PRO-MIN,all,TGT,3068,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
430,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,SHL,IDP,INN,26,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
431,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,SHL,IDP,TGT,26,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
432,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,SHL,all,INN,7352,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
433,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,SHL,all,TGT,5424,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
434,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,WSH,all,INN,1136,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
435,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,0-17,0.0,17.0,all,WSH,all,TGT,739,2024-01-01 00:00:00,2024-12-31 23:59:59,Water Sanitation Hygiene
436,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,FSC,IDP,INN,27,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
437,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,FSC,IDP,TGT,27,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
438,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,FSC,all,INN,24953,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
439,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,FSC,all,TGT,24953,2024-01-01 00:00:00,2024-12-31 23:59:59,Food Security
440,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,HEA,all,INN,41588,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
441,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,HEA,all,TGT,39509,2024-01-01 00:00:00,2024-12-31 23:59:59,Health
442,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,Intersectoral,IDP,INN,54,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
443,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,Intersectoral,IDP,TGT,37,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
444,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,Intersectoral,all,INN,41588,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
445,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,Intersectoral,all,TGT,39509,2024-01-01 00:00:00,2024-12-31 23:59:59,Intersectoral
446,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO,IDP,INN,54,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
447,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO,IDP,TGT,37,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
448,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO,all,INN,35630,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
449,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO,all,TGT,7876,2024-01-01 00:00:00,2024-12-31 23:59:59,Protection
450,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-CPN,IDP,INN,5,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
451,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-CPN,IDP,TGT,3,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
452,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-CPN,all,INN,8365,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
453,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-CPN,all,TGT,4183,2024-01-01 00:00:00,2024-12-31 23:59:59,Child Protection
454,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-GBV,IDP,INN,3,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
455,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-GBV,all,INN,4159,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
456,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-GBV,all,TGT,166,2024-01-01 00:00:00,2024-12-31 23:59:59,Gender Based Violence
457,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-HLP,IDP,INN,12,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
458,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-HLP,all,INN,17430,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
459,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-HLP,all,TGT,679,2024-01-01 00:00:00,2024-12-31 23:59:59,"Housing, Land and Property"
460,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-MIN,IDP,INN,54,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
461,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-MIN,IDP,TGT,16,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
462,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-MIN,all,INN,4500,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
463,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,PRO-MIN,all,TGT,2812,2024-01-01 00:00:00,2024-12-31 23:59:59,Mine Action
464,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,SHL,IDP,INN,24,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
465,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,SHL,IDP,TGT,24,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
466,1,AFG,Afghanistan,False,False,1,AF01,Kabul,2,AF0102,Paghman,8e3931a5-452b-4583-9d02-2247a34e397b,m,18-64,18.0,64.0,all,SHL,all,INN,8501,2024-01-01 00:00:00,2024-12-31 23:59:59,Emergency Shelter and NFI
